2024-11-07 10:28:22,892 INFO: tPINN_resNet_FFT_ELU
2024-11-07 10:28:22,892 INFO: num of point 200, layer=2, 64, 64, 64, 64, 64, 64, 64, 4,weight of boundary=1
2024-11-07 10:28:22,979 INFO: Epoch 0: New best model saved with Loss 0.10313453525304794
2024-11-07 10:28:25,008 INFO: Epoch 32: loss 0.137179, continuity 0.020044, momentum_u 0.040145, momentum_v 0.043803, energy 0.003961, boundary 0.029226
2024-11-07 10:28:25,072 INFO: Epoch 33: loss 0.137923, continuity 0.020078, momentum_u 0.041831, momentum_v 0.044521, energy 0.003942, boundary 0.027551
2024-11-07 10:28:25,135 INFO: Epoch 34: loss 0.130942, continuity 0.020093, momentum_u 0.041785, momentum_v 0.044081, energy 0.003938, boundary 0.021045
2024-11-07 10:28:25,198 INFO: Epoch 35: loss 0.122987, continuity 0.020077, momentum_u 0.040238, momentum_v 0.043634, energy 0.003941, boundary 0.015096
2024-11-07 10:28:25,262 INFO: Epoch 36: loss 0.118940, continuity 0.020046, momentum_u 0.038779, momentum_v 0.043176, energy 0.003955, boundary 0.012984
2024-11-07 10:28:25,325 INFO: Epoch 37: loss 0.117950, continuity 0.020021, momentum_u 0.038888, momentum_v 0.042657, energy 0.003964, boundary 0.012420
2024-11-07 10:28:25,388 INFO: Epoch 38: loss 0.119839, continuity 0.020016, momentum_u 0.039436, momentum_v 0.041839, energy 0.003973, boundary 0.014576
2024-11-07 10:28:25,452 INFO: Epoch 39: loss 0.120430, continuity 0.020023, momentum_u 0.039360, momentum_v 0.041817, energy 0.003978, boundary 0.015251
2024-11-07 10:28:25,515 INFO: Epoch 40: loss 0.119035, continuity 0.020031, momentum_u 0.038528, momentum_v 0.042516, energy 0.003977, boundary 0.013982
2024-11-07 10:28:25,579 INFO: Epoch 41: loss 0.115737, continuity 0.020032, momentum_u 0.037798, momentum_v 0.042994, energy 0.003971, boundary 0.010943
2024-11-07 10:28:25,642 INFO: Epoch 42: loss 0.112959, continuity 0.020028, momentum_u 0.038377, momentum_v 0.042028, energy 0.003969, boundary 0.008558
2024-11-07 10:28:25,705 INFO: Epoch 43: loss 0.111661, continuity 0.020027, momentum_u 0.039282, momentum_v 0.040814, energy 0.003965, boundary 0.007574
2024-11-07 10:28:25,768 INFO: Epoch 44: loss 0.112368, continuity 0.020030, momentum_u 0.038969, momentum_v 0.040561, energy 0.003957, boundary 0.008851
2024-11-07 10:28:25,831 INFO: Epoch 45: loss 0.111299, continuity 0.020035, momentum_u 0.037626, momentum_v 0.040563, energy 0.003951, boundary 0.009124
2024-11-07 10:28:25,894 INFO: Epoch 46: loss 0.111344, continuity 0.020035, momentum_u 0.037124, momentum_v 0.041246, energy 0.003948, boundary 0.008991
2024-11-07 10:28:25,957 INFO: Epoch 47: loss 0.110797, continuity 0.020028, momentum_u 0.037669, momentum_v 0.041477, energy 0.003951, boundary 0.007672
2024-11-07 10:28:26,020 INFO: Epoch 48: loss 0.109082, continuity 0.020017, momentum_u 0.038068, momentum_v 0.040767, energy 0.003961, boundary 0.006269
2024-11-07 10:28:26,084 INFO: Epoch 49: loss 0.107462, continuity 0.020011, momentum_u 0.037441, momentum_v 0.039569, energy 0.003963, boundary 0.006478
2024-11-07 10:28:26,148 INFO: Epoch 50: loss 0.108300, continuity 0.020011, momentum_u 0.036786, momentum_v 0.039981, energy 0.003968, boundary 0.007554
2024-11-07 10:28:26,211 INFO: Epoch 51: loss 0.107952, continuity 0.020015, momentum_u 0.036495, momentum_v 0.040016, energy 0.003971, boundary 0.007455
2024-11-07 10:28:26,275 INFO: Epoch 52: loss 0.107885, continuity 0.020019, momentum_u 0.037032, momentum_v 0.040439, energy 0.003969, boundary 0.006426
2024-11-07 10:28:26,339 INFO: Epoch 53: loss 0.107420, continuity 0.020023, momentum_u 0.037121, momentum_v 0.040167, energy 0.003960, boundary 0.006148
2024-11-07 10:28:26,402 INFO: Epoch 54: loss 0.106317, continuity 0.020029, momentum_u 0.036899, momentum_v 0.039586, energy 0.003956, boundary 0.005847
